id,venue_name,city,venue_id,toss_won,decision,pom,winner,1st_innings_score,2nd_innings_score,home_team,away_team,season,super_over,points,home_overs,home_score,home_wickets,home_key_batter,home_key_bowler,away_overs,away_score,away_wickets,away_key_batter,away_key_bowler,home_pp_runs_scored,home_middle_runs_scored,home_death_runs_scored,home_pp_wickets_lost,middle_wickets_lost,death_wickets_lost,away_pp_runs_scored,away_middle_runs_scored,away_death_runs_scored,away_pp_wickets_lost,away_middle_wickets_lost,away_death_wickets_lost,better_team
501261.0,"MA Chidambaram Stadium, Chepauk, Chennai", Chennai,58008,CSK,BAT FIRST,Wriddhiman Saha,CSK,152/5,141/5,CSK,Kochi,2011,False,"Chennai Super Kings 2, Kochi Tuskers Kerala 0",20.0,152,5,"Wriddhiman Saha *, Michael Hussey ","Ravichandran Ashwin, Shadab Jakati",20.0,141,5,"Brad Hodge *, Brendon McCullum ","Ravindra Jadeja, Sreesanth",41,60,51,2,2,2,40,50,51,1,1,1,CSK
501262.0,"Dr DY Patil Sports Academy, Mumbai", Mumbai,343050,KKR,BOWL FIRST,Yusuf Pathan,KKR,118/7,119/3,RPS,KKR,2011,False,"Kolkata Knight Riders 2, Pune Warriors 0",16.4,119,3,"Gautam Gambhir *, Yusuf Pathan ","Shakib Al Hasan, Yusuf Pathan",16.4,119,3,"Gautam Gambhir *, Yusuf Pathan ","Shakib Al Hasan, Yusuf Pathan",44,70,3,1,1,1,44,70,3,1,1,1,KKR
501263.0,"Wankhede Stadium, Mumbai", Mumbai,58324,MI,BAT FIRST,Shane Watson,RR,133/5,134/0,MI,RR,2011,False,"Rajasthan Royals 2, Mumbai Indians 0",20.0,133,5,"Rohit Sharma , Sachin Tendulkar ","Munaf Patel, Dhawal Kulkarni",13.1,134,0,"Shane Watson *, Rahul Dravid *","Shane Watson, Shane Warne",26,63,40,2,2,2,52,78,0,0,0,0,RR
501264.0,"Himachal Pradesh Cricket Association Stadium, Dharamsala", Dharamsala,58056,KXIP,BOWL FIRST,Shikhar Dhawan,SRH,198/2,116,KXIP,DC,2011,False,"Deccan Chargers 2, Kings XI Punjab 0",19.0,116,10,"Adam Gilchrist , Piyush Chawla *","Paul Valthaty, Ryan Harris",20.0,198,2,"Shikhar Dhawan *, Dwaraka Ravi Teja ","Amit Mishra, Dan Christian",45,54,17,2,2,2,58,89,51,0,0,0,DC
501266.0,"M Chinnaswamy Stadium, Bangalore", Bangalore,57897,RCB,BOWL FIRST,Chris Gayle,RCB,128/8,129/2,RCB,CSK,2011,False,"Royal Challengers Bangalore 2, Chennai Super Kings 0",18.0,129,2,"Chris Gayle *, Virat Kohli ","Daniel Vettori, Zaheer Khan",20.0,128,8,"MS Dhoni *, Wriddhiman Saha ","Ravichandran Ashwin, Albie Morkel",44,60,25,1,1,1,23,56,49,4,4,4,RCB
501267.0,"Eden Gardens, Kolkata", Kolkata,57980,MI,BOWL FIRST,James Franklin,MI,175/7,178/5,KKR,MI,2011,False,"Mumbai Indians 2, Kolkata Knight Riders 0",20.0,175,7,"Jacques Kallis , Yusuf Pathan ","Rajat Bhatia, Iqbal Abdulla",20.0,178,5,"James Franklin *, Sachin Tendulkar ","Abu Nechim, James Franklin",46,75,54,2,2,2,54,56,68,1,1,1,MI
501268.0,"Wankhede Stadium, Mumbai", Mumbai,58324,CSK,BOWL FIRST,Suresh Raina,CSK,175/4,177/4,CSK,RCB,2011,False,None,19.4,177,4,"Suresh Raina *, S Badrinath ","Doug Bollinger, Ravichandran Ashwin",20.0,175,4,"Virat Kohli *, Mayank Agarwal ","Zaheer Khan, Sreenath Aravind",25,85,54,2,2,2,44,78,53,1,1,1,CSK
501269.0,"Wankhede Stadium, Mumbai", Mumbai,58324,MI,BOWL FIRST,Munaf Patel,MI,147/7,148/6,MI,KKR,2011,False,None,19.2,148,6,"Aiden Blizzard , Sachin Tendulkar ","Munaf Patel, Lasith Malinga",20.0,147,7,"Ryan ten Doeschate *, Shakib Al Hasan ","Jacques Kallis, Shakib Al Hasan",62,58,21,0,0,0,25,77,45,4,4,4,MI
501270.0,"MA Chidambaram Stadium, Chepauk, Chennai", Chennai,58008,MI,BOWL FIRST,Chris Gayle,RCB,185/4,142/8,MI,RCB,2011,False,None,20.0,142,8,"Sachin Tendulkar , Abu Nechim *","Munaf Patel, Kieron Pollard",20.0,185,4,"Chris Gayle , Mayank Agarwal ","Daniel Vettori, Jamaluddin Syed Mohammad",52,51,39,2,2,2,68,82,35,0,0,0,RCB
501271.0,"MA Chidambaram Stadium, Chepauk, Chennai", Chennai,58008,CSK,BAT FIRST,Murali Vijay,CSK,205/5,147/8,CSK,RCB,2011,False,None,20.0,205,5,"Murali Vijay , Michael Hussey ","Ravichandran Ashwin, Shadab Jakati",20.0,147,8,"Saurabh Tiwary *, Virat Kohli ","Chris Gayle, Sreenath Aravind",56,105,44,0,0,0,47,60,40,2,2,2,CSK
419106.0,"Dr DY Patil Sports Academy, Mumbai", Mumbai,343050,SRH,BOWL FIRST,Angelo Mathews,KKR,161/4,150/7,SRH,KKR,2010,False,"Kolkata Knight Riders 2, Deccan Chargers 0",20.0,150,7,"Adam Gilchrist , VVS Laxman ","Chaminda Vaas, RP Singh",20.0,161,4,"Angelo Mathews *, Owais Shah *","Charl Langeveldt, Murali Kartik",62,60,28,1,1,1,38,54,69,4,4,4,KKR
419107.0,"Brabourne Stadium, Mumbai", Mumbai,58317,MI,BAT FIRST,Yusuf Pathan,MI,212/6,208/7,MI,RR,2010,False,"Mumbai Indians 2, Rajasthan Royals 0",20.0,212,6,"Ambati Rayudu , Saurabh Tiwary ","Lasith Malinga, Ali Murtaza",20.0,208,7,"Yusuf Pathan , Paras Dogra ","Dimitri Mascarenhas, Amit Uniyal",69,90,53,1,1,1,39,104,65,2,2,2,MI
419108.0,"Punjab Cricket Association Stadium, Mohali, Chandigarh", Chandigarh,57991,DC,BOWL FIRST,Gautam Gambhir,DC,142/9,146/5,KXIP,DC,2010,False,"Delhi Daredevils 2, Kings XI Punjab 0",20.0,142,9,"Ravi Bopara , Irfan Pathan ","Sreesanth, Irfan Pathan",19.5,146,5,"Gautam Gambhir , Mithun Manhas *","Dirk Nannes, Farveez Maharoof",44,69,29,3,3,3,39,66,34,2,2,2,DC
419109.0,"Eden Gardens, Kolkata", Kolkata,57980,KKR,BOWL FIRST,Manoj Tiwary,KKR,135/7,136/3,KKR,RCB,2010,False,"Kolkata Knight Riders 2, Royal Challengers Bangalore 0",19.2,136,3,"Manoj Tiwary , Brad Hodge ","Angelo Mathews, Murali Kartik",20.0,135,7,"Jacques Kallis *, Rahul Dravid ","Roelof van der Merwe, Praveen Kumar",61,55,19,0,0,0,24,65,46,3,3,3,KKR
419110.0,"MA Chidambaram Stadium, Chepauk, Chennai", Chennai,58008,SRH,BAT FIRST,Chaminda Vaas,SRH,190/4,159/9,CSK,DC,2010,False,"Deccan Chargers 2, Chennai Super Kings 0",20.0,159,9,"Albie Morkel *, MS Dhoni ","Ravichandran Ashwin, Justin Kemp",20.0,190,4,"Andrew Symonds , Herschelle Gibbs ","Chaminda Vaas, Pragyan Ojha",34,74,51,4,4,4,57,70,63,2,2,2,DC
419111.0,"Sardar Patel Stadium, Motera, Ahmedabad", Ahmedabad,57851,DC,BOWL FIRST,Virender Sehwag,DC,141/6,142/4,RR,DC,2010,False,"Delhi Daredevils 2, Rajasthan Royals 0",20.0,141,6,"Abhishek Jhunjhunwala *, Paras Dogra ","Dimitri Mascarenhas, Shane Warne",17.1,142,4,"Virender Sehwag , Dinesh Karthik *","Pradeep Sangwan, Dirk Nannes",47,44,39,3,3,3,60,71,9,2,2,2,DC
419112.0,"M Chinnaswamy Stadium, Bangalore", Bangalore,57897,KXIP,BAT FIRST,Jacques Kallis,RCB,203/3,204/2,RCB,KXIP,2010,False,"Royal Challengers Bangalore 2, Kings XI Punjab 0",18.5,204,2,"Jacques Kallis *, Robin Uthappa ","Dale Steyn, Jacques Kallis",20.0,203,3,"Ravi Bopara , Manvinder  Bisla ","Piyush Chawla, Bipul Sharma",61,88,44,0,0,0,50,83,62,0,0,0,RCB
419113.0,"Eden Gardens, Kolkata", Kolkata,57980,CSK,BAT FIRST,MS Dhoni,CSK,164/3,109,KKR,CSK,2010,False,"Chennai Super Kings 2, Kolkata Knight Riders 0",19.2,109,10,"Wriddhiman Saha , Murali Kartik ","Brad Hodge, Laxmi Shukla",20.0,164,3,"MS Dhoni *, S Badrinath *","Justin Kemp, Lakshmipathy Balaji",45,45,19,3,3,3,31,65,68,1,1,1,CSK
419114.0,"Feroz Shah Kotla, Delhi", Delhi,58040,DC,BOWL FIRST,Sachin Tendulkar,MI,218/7,120,DC,MI,2010,False,"Mumbai Indians 2, Delhi Daredevils 0",16.3,120,10,"Farveez Maharoof , Virender Sehwag ","Sarabjit Ladda, Farveez Maharoof",20.0,218,7,"Sachin Tendulkar , Saurabh Tiwary ","Sanath Jayasuriya, Dwayne Bravo",56,63,1,1,1,1,67,98,41,1,1,1,MI
419115.0,"M Chinnaswamy Stadium, Bangalore", Bangalore,57897,RCB,BOWL FIRST,Jacques Kallis,RCB,92,93/0,RCB,RR,2010,False,"Royal Challengers Bangalore 2, Rajasthan Royals 0",10.4,93,0,"Jacques Kallis *, Manish Pandey *","Anil Kumble, Praveen Kumar",20.0,92,10,"Yusuf Pathan , Damien Martyn ","Shane Warne, Munaf Patel",59,31,0,0,0,0,31,47,16,1,1,1,RCB
419116.0,"Feroz Shah Kotla, Delhi", Delhi,58040,DC,BAT FIRST,Matthew Hayden,CSK,185/6,190/5,DC,CSK,2010,False,"Chennai Super Kings 2, Delhi Daredevils 0",20.0,185,6,"Virender Sehwag , Mithun Manhas *","Dirk Nannes, Amit Mishra",19.1,190,5,"Matthew Hayden , Suresh Raina *","Muthiah Muralidaran, Lakshmipathy Balaji",52,87,46,1,1,1,56,97,31,1,1,1,CSK
419117.0,"Barabati Stadium, Cuttack", Cuttack,58027,KXIP,BOWL FIRST,Andrew Symonds,SRH,170/7,164/8,SRH,DC,2010,False,"Deccan Chargers 2, Kings XI Punjab 0",20.0,164,8,"Irfan Pathan , Ravi Bopara ","Yuvraj Singh, Irfan Pathan",20.0,170,7,"Andrew Symonds , Adam Gilchrist ","Chaminda Vaas, Andrew Symonds",27,71,66,3,3,3,56,69,45,1,1,1,DC
419118.0,"Sardar Patel Stadium, Motera, Ahmedabad", Ahmedabad,57851,RR,BAT FIRST,Abhishek Jhunjhunwala,RR,168/7,134/5,RR,KKR,2010,False,"Rajasthan Royals 2, Kolkata Knight Riders 0",20.0,168,7,"Abhishek Jhunjhunwala , Adam Voges *","Yusuf Pathan, Siddharth Trivedi",20.0,134,5,"Brad Hodge , Sourav Ganguly ","Ashok Dinda, Shane Bond",56,68,44,2,2,2,38,61,35,1,1,1,RR
419119.0,"Brabourne Stadium, Mumbai", Mumbai,58317,MI,BAT FIRST,Jacques Kallis,RCB,151/9,155/3,MI,RCB,2010,False,"Royal Challengers Bangalore 2, Mumbai Indians 0",20.0,151,9,"Saurabh Tiwary , Sachin Tendulkar ","Zaheer Khan, Harbhajan Singh",19.1,155,3,"Jacques Kallis *, Manish Pandey ","Vinay Kumar, Dale Steyn",45,57,49,2,2,2,55,62,34,0,0,0,RCB
419120.0,"Barabati Stadium, Cuttack", Cuttack,58027,SRH,BAT FIRST,Andrew Symonds,SRH,171/6,161/9,SRH,DC,2010,False,"Deccan Chargers 2, Delhi Daredevils 0",20.0,161,9,"David Warner , Dinesh Karthik ","Amit Mishra, Moises Henriques",20.0,171,6,"Rohit Sharma , Andrew Symonds ","Andrew Symonds, Rahul Sharma",48,68,45,1,1,1,47,68,56,2,2,2,DC
419121.0,"MA Chidambaram Stadium, Chepauk, Chennai", Chennai,58008,CSK,BOWL FIRST,Rusty Theron,KXIP,136/8,136/7,CSK,KXIP,2010,False,"Kings XI Punjab 2, Chennai Super Kings 0",20.0,136,7,"Parthiv Patel , Matthew Hayden ","Muthiah Muralidaran, Albie Morkel",20.0,136,8,"Yuvraj Singh , Irfan Pathan ","Rusty Theron, Ramesh Powar",42,67,27,0,0,0,38,60,38,1,1,1,KXIP
419122.0,"Brabourne Stadium, Mumbai", Mumbai,58317,KKR,BAT FIRST,Sachin Tendulkar,MI,155/3,156/3,MI,KKR,2010,False,"Mumbai Indians 2, Kolkata Knight Riders 0",18.3,156,3,"Sachin Tendulkar *, Saurabh Tiwary ","Zaheer Khan, Harbhajan Singh",20.0,155,3,"Chris Gayle , Owais Shah ","Ishant Sharma, Murali Kartik",57,65,30,0,0,0,41,61,50,0,0,0,MI
419123.0,"M Chinnaswamy Stadium, Bangalore", Bangalore,57897,CSK,BOWL FIRST,Robin Uthappa,RCB,171/5,135/7,RCB,CSK,2010,False,"Royal Challengers Bangalore 2, Chennai Super Kings 0",20.0,171,5,"Robin Uthappa *, Virat Kohli ","Vinay Kumar, Anil Kumble",20.0,135,7,"Matthew Hayden , S Badrinath ","Muthiah Muralidaran, Albie Morkel",38,66,67,1,1,1,29,66,40,1,1,1,RCB
419124.0,"Punjab Cricket Association Stadium, Mohali, Chandigarh", Chandigarh,57991,KXIP,BOWL FIRST,Adam Voges,RR,183/5,152,KXIP,RR,2010,False,"Rajasthan Royals 2, Kings XI Punjab 0",19.1,152,10,"Manvinder  Bisla , Kumar Sangakkara ","Sreesanth, Piyush Chawla",20.0,183,5,"Adam Voges *, Faiz Fazal ","Shaun Tait, Yusuf Pathan",76,51,25,1,1,1,53,80,50,1,1,1,RR
419128.0,"M Chinnaswamy Stadium, Bangalore", Bangalore,57897,RCB,BOWL FIRST,Kedar Jadhav,DC,183/4,166/9,RCB,DC,2010,False,"Delhi Daredevils 2, Royal Challengers Bangalore 0",20.0,166,9,"Manish Pandey , Virat Kohli *","Vinay Kumar, Dale Steyn",20.0,183,4,"Kedar Jadhav *, AB de Villiers ","Amit Mishra, Andrew McDonald",46,75,45,0,0,0,64,64,55,2,2,2,DC
419125.0,"Brabourne Stadium, Mumbai", Mumbai,58317,MI,BOWL FIRST,Sachin Tendulkar,MI,180/2,181/5,MI,CSK,2010,False,"Mumbai Indians 2, Chennai Super Kings 0",19.0,181,5,"Sachin Tendulkar , Shikhar Dhawan ","Ryan McLaren, Harbhajan Singh",20.0,180,2,"Suresh Raina *, S Badrinath *","Muthiah Muralidaran, Shadab Jakati",63,70,48,0,0,0,51,75,54,2,2,2,MI
419126.0,"Sardar Patel Stadium, Motera, Ahmedabad", Ahmedabad,57851,SRH,BAT FIRST,Yusuf Pathan,RR,148/9,151/2,RR,DC,2010,False,"Rajasthan Royals 2, Deccan Chargers 0",15.4,151,2,"Yusuf Pathan *, Michael Lumb ","Shaun Tait, Sumit Narwal",20.0,148,9,"Rohit Sharma , Herschelle Gibbs ","Pragyan Ojha, Andrew Symonds",54,85,0,0,0,0,55,53,48,2,2,2,RR
419127.0,"Punjab Cricket Association Stadium, Mohali, Chandigarh", Chandigarh,57991,KKR,BAT FIRST,Manoj Tiwary,KKR,183/5,144/6,KXIP,KKR,2010,False,"Kolkata Knight Riders 2, Kings XI Punjab 0",20.0,144,6,"Kumar Sangakkara , Yuvraj Singh ","Shalabh Srivastava, Irfan Pathan",20.0,183,5,"Manoj Tiwary *, Sourav Ganguly ","Shane Bond, Ajit Agarkar",42,60,42,2,2,2,50,76,57,2,2,2,KKR
419129.0,"Sardar Patel Stadium, Motera, Ahmedabad", Ahmedabad,57851,RR,BAT FIRST,Naman Ojha,RR,177/8,160/6,RR,CSK,2010,False,"Rajasthan Royals 2, Chennai Super Kings 0",20.0,177,8,"Naman Ojha , Michael Lumb ","Shaun Tait, Yusuf Pathan",20.0,160,6,"Murali Vijay , Albie Morkel ","Thilan Thushara, Shadab Jakati",58,71,48,1,1,1,58,61,41,1,1,1,RR
419130.0,"Dr DY Patil Sports Academy, Mumbai", Mumbai,343050,SRH,BOWL FIRST,Harbhajan Singh,MI,172/7,131,SRH,MI,2010,False,"Mumbai Indians 2, Deccan Chargers 0",17.4,131,10,"Rohit Sharma , Herschelle Gibbs ","RP Singh, Pragyan Ojha",20.0,172,7,"Sachin Tendulkar , Harbhajan Singh *","Lasith Malinga, Zaheer Khan",50,72,9,4,4,4,52,48,52,1,1,1,MI
419131.0,"Feroz Shah Kotla, Delhi", Delhi,58040,DC,BAT FIRST,David Warner,DC,177/4,137/9,DC,KKR,2010,False,"Delhi Daredevils 2, Kolkata Knight Riders 0",20.0,177,4,"David Warner *, Paul Collingwood ","Umesh Yadav, Andrew McDonald",20.0,137,9,"Chris Gayle , David Hussey ","Charl Langeveldt, Chris Gayle",62,73,42,3,3,3,36,62,39,3,3,3,DC
419132.0,"Brabourne Stadium, Mumbai", Mumbai,58317,MI,BOWL FIRST,Lasith Malinga,MI,163,164/6,MI,KXIP,2010,False,"Mumbai Indians 2, Kings XI Punjab 0",19.3,164,6,"Shikhar Dhawan , Saurabh Tiwary ","Lasith Malinga, Zaheer Khan",20.0,163,10,"Shaun Marsh , Piyush Chawla ","Ravi Bopara, Irfan Pathan",45,73,40,1,1,1,48,70,45,2,2,2,MI
419133.0,"MA Chidambaram Stadium, Chepauk, Chennai", Chennai,58008,RCB,BAT FIRST,Murali Vijay,CSK,161/4,162/5,CSK,RCB,2010,False,"Chennai Super Kings 2, Royal Challengers Bangalore 0",19.0,162,5,"Murali Vijay , Suresh Raina *","Shadab Jakati, Thilan Thushara",20.0,161,4,"Jacques Kallis , Virat Kohli ","Anil Kumble, Dale Steyn",56,69,37,0,0,0,52,65,44,1,1,1,CSK
419134.0,"Feroz Shah Kotla, Delhi", Delhi,58040,DC,BAT FIRST,Dinesh Karthik,DC,188/6,121,DC,RR,2010,False,"Delhi Daredevils 2, Rajasthan Royals 0",20.0,188,6,"Dinesh Karthik , Gautam Gambhir ","Amit Mishra, Farveez Maharoof",17.4,121,10,"Naman Ojha , Yusuf Pathan ","Sumit Narwal, Shane Warne",52,68,59,3,3,3,39,68,12,4,4,4,DC
419135.0,"Eden Gardens, Kolkata", Kolkata,57980,KKR,BAT FIRST,Sourav Ganguly,KKR,181/6,157/5,KKR,DC,2010,False,"Kolkata Knight Riders 2, Deccan Chargers 0",20.0,181,6,"Sourav Ganguly , David Hussey ","Angelo Mathews, Shane Bond",20.0,157,5,"Herschelle Gibbs , Andrew Symonds ","Jaskaran Singh, Andrew Symonds",46,70,65,2,2,2,59,66,32,1,1,1,KKR
419136.0,"Punjab Cricket Association Stadium, Mohali, Chandigarh", Chandigarh,57991,KXIP,BAT FIRST,Kevin Pietersen,RCB,181/5,184/4,KXIP,RCB,2010,False,"Royal Challengers Bangalore 2, Kings XI Punjab 0",20.0,181,5,"Kumar Sangakkara , Ravi Bopara *","Bipul Sharma, Shalabh Srivastava",19.1,184,4,"Kevin Pietersen *, Virat Kohli ","Dale Steyn, Vinay Kumar",41,78,62,1,1,1,51,71,57,1,1,1,RCB
419137.0,"MA Chidambaram Stadium, Chepauk, Chennai", Chennai,58008,CSK,BAT FIRST,Murali Vijay,CSK,246/5,223/5,CSK,RR,2010,False,"Chennai Super Kings 2, Rajasthan Royals 0",20.0,246,5,"Murali Vijay , Albie Morkel ","Doug Bollinger, Albie Morkel",20.0,223,5,"Naman Ojha *, Shane Watson ","Shane Watson, Shane Warne",66,104,76,1,1,1,62,113,48,0,0,0,CSK
419138.0,"Brabourne Stadium, Mumbai", Mumbai,58317,MI,BAT FIRST,Ambati Rayudu,MI,178/5,115,MI,DC,2010,False,"Mumbai Indians 2, Deccan Chargers 0",20.0,178,5,"Ambati Rayudu *, Saurabh Tiwary ","Zaheer Khan, Harbhajan Singh",18.2,115,10,"Andrew Symonds , Adam Gilchrist ","Pragyan Ojha, Rahul Sharma",53,61,52,0,0,0,40,58,15,2,2,2,MI
419139.0,"Eden Gardens, Kolkata", Kolkata,57980,KKR,BAT FIRST,Mahela Jayawardene,KXIP,200/3,204/2,KKR,KXIP,2010,False,"Kings XI Punjab 2, Kolkata Knight Riders 0",20.0,200,3,"Chris Gayle , Sourav Ganguly ","Shane Bond, Murali Kartik",18.2,204,2,"Mahela Jayawardene *, Kumar Sangakkara ","Irfan Pathan, Rusty Theron",53,96,47,0,0,0,69,87,40,1,1,1,KXIP
419140.0,"Feroz Shah Kotla, Delhi", Delhi,58040,DC,BAT FIRST,Paul Collingwood,DC,184/5,147/9,DC,RCB,2010,False,"Delhi Daredevils 2, Royal Challengers Bangalore 0",20.0,184,5,"Paul Collingwood *, Virender Sehwag ","Pradeep Sangwan, Amit Mishra",20.0,147,9,"Jacques Kallis , Ross Taylor ","KP Appanna, Anil Kumble",54,71,59,2,2,2,38,73,36,1,1,1,DC
419141.0,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur", Nagpur,375326,RR,BAT FIRST,Shane Warne,RR,159,157,SRH,RR,2010,False,"Rajasthan Royals 2, Deccan Chargers 0",19.5,157,10,"Rohit Sharma , Adam Gilchrist ","RP Singh, Harmeet Singh",20.0,159,10,"Shane Watson , Faiz Fazal ","Shane Warne, Siddharth Trivedi",52,66,36,2,2,2,48,80,31,2,2,2,RR
419142.0,"MA Chidambaram Stadium, Chepauk, Chennai", Chennai,58008,CSK,BAT FIRST,Suresh Raina,CSK,165/4,141/9,CSK,MI,2010,False,"Chennai Super Kings 2, Mumbai Indians 0",20.0,165,4,"Matthew Hayden , MS Dhoni ","Ravichandran Ashwin, Thilan Thushara",20.0,141,9,"Sachin Tendulkar , Harbhajan Singh ","Kieron Pollard, Harbhajan Singh",42,82,41,1,1,1,46,46,49,0,0,0,CSK
419143.0,"Sawai Mansingh Stadium, Jaipur", Jaipur,58162,KXIP,BAT FIRST,Michael Lumb,RR,153/6,157/1,RR,KXIP,2010,False,"Rajasthan Royals 2, Kings XI Punjab 0",15.0,157,1,"Michael Lumb , Naman Ojha *","Siddharth Trivedi, Aditya Dole",20.0,153,6,"Mahela Jayawardene , Yuvraj Singh ","Ravi Bopara, Piyush Chawla",70,87,0,0,0,0,52,74,27,1,1,1,RR
419144.0,"Eden Gardens, Kolkata", Kolkata,57980,KKR,BAT FIRST,Sourav Ganguly,KKR,181/3,167/8,KKR,DC,2010,False,"Kolkata Knight Riders 2, Delhi Daredevils 0",20.0,181,3,"Sourav Ganguly , Angelo Mathews *","Ashok Dinda, Ajantha Mendis",20.0,167,8,"Virender Sehwag , Gautam Gambhir ","Daniel Vettori, Rajat Bhatia",50,76,55,0,0,0,44,91,32,1,1,1,KKR
419145.0,"M Chinnaswamy Stadium, Bangalore", Bangalore,57897,SRH,BOWL FIRST,Tirumalasetti Suman,SRH,184/6,186/3,RCB,DC,2010,False,"Deccan Chargers 2, Royal Challengers Bangalore 0",20.0,184,6,"Jacques Kallis , Virat Kohli ","Praveen Kumar, Anil Kumble",19.2,186,3,"Tirumalasetti Suman *, Andrew Symonds *","Pragyan Ojha, Ryan Harris",46,61,77,1,1,1,32,93,51,1,1,1,DC
419146.0,"Punjab Cricket Association Stadium, Mohali, Chandigarh", Chandigarh,57991,MI,BAT FIRST,Kumar Sangakkara,KXIP,154/9,158/4,KXIP,MI,2010,False,"Kings XI Punjab 2, Mumbai Indians 0",19.2,158,4,"Kumar Sangakkara , Adrian Barath ","Piyush Chawla, Irfan Pathan",20.0,154,9,"Jean-Paul Duminy , Ambati Rayudu ","Lasith Malinga, Jean-Paul Duminy",56,60,36,1,1,1,51,58,45,2,2,2,KXIP
419147.0,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur", Nagpur,375326,CSK,BAT FIRST,Ryan Harris,SRH,138/8,139/4,SRH,CSK,2010,False,"Deccan Chargers 2, Chennai Super Kings 0",19.1,139,4,"Tirumalasetti Suman , Andrew Symonds *","Ryan Harris, Harmeet Singh",20.0,138,8,"Suresh Raina , Murali Vijay ","Ravichandran Ashwin, Shadab Jakati",37,65,35,2,2,2,55,55,28,1,1,1,SRH
419148.0,"M Chinnaswamy Stadium, Bangalore", Bangalore,57897,RCB,BOWL FIRST,Vinay Kumar,RCB,160/9,162/3,RCB,KKR,2010,False,"Royal Challengers Bangalore 2, Kolkata Knight Riders 0",17.1,162,3,"Rahul Dravid , Robin Uthappa *","Vinay Kumar, Jacques Kallis",20.0,160,9,"Brendon McCullum , Chris Gayle ","Ashok Dinda, Angelo Mathews",48,72,38,1,1,1,61,63,35,1,1,1,RCB
419149.0,"Feroz Shah Kotla, Delhi", Delhi,58040,DC,BAT FIRST,Piyush Chawla,KXIP,111,112/3,DC,KXIP,2010,False,"Kings XI Punjab 2, Delhi Daredevils 0",20.0,111,10,"Gautam Gambhir , Mithun Manhas ","Paul Collingwood, Amit Mishra",18.4,112,3,"Mahela Jayawardene , Kumar Sangakkara ","Irfan Pathan, Piyush Chawla",45,36,27,3,3,3,39,49,23,0,0,0,KXIP
419150.0,"Sawai Mansingh Stadium, Jaipur", Jaipur,58162,RR,BOWL FIRST,Sachin Tendulkar,MI,174/5,137/8,RR,MI,2010,False,"Mumbai Indians 2, Rajasthan Royals 0",20.0,137,8,"Aditya Dole , Adam Voges ","Shane Watson, Siddharth Trivedi",20.0,174,5,"Sachin Tendulkar *, Jean-Paul Duminy ","Zaheer Khan, Harbhajan Singh",34,55,48,3,3,3,47,59,68,3,3,3,MI
419151.0,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur", Nagpur,375326,RCB,BOWL FIRST,Harmeet Singh,SRH,151/6,138,SRH,DC,2010,False,"Deccan Chargers 2, Royal Challengers Bangalore 0",19.4,138,10,"Rahul Dravid , Robin Uthappa ","Dale Steyn, Vinay Kumar",20.0,151,6,"Rohit Sharma , Mohnish  Mishra ","RP Singh, Pragyan Ojha",38,64,33,1,1,1,35,76,40,3,3,3,DC
419152.0,"Brabourne Stadium, Mumbai", Mumbai,58317,MI,BAT FIRST,Kieron Pollard,MI,183/4,144/7,MI,DC,2010,False,"Mumbai Indians 2, Delhi Daredevils 0",20.0,183,4,"Kieron Pollard *, Saurabh Tiwary ","Ali Murtaza, Dilhara Fernando",20.0,144,7,"Andrew McDonald *, David Warner ","Pradeep Sangwan, Ashish Nehra",44,64,75,1,1,1,69,39,36,1,1,1,MI
419153.0,"MA Chidambaram Stadium, Chepauk, Chennai", Chennai,58008,KKR,BAT FIRST,Ravichandran Ashwin,CSK,139/8,143/1,CSK,KKR,2010,False,"Chennai Super Kings 2, Kolkata Knight Riders 0",13.3,143,1,"Suresh Raina *, Murali Vijay *","Ravichandran Ashwin, Doug Bollinger",20.0,139,8,"Angelo Mathews , Manoj Tiwary ","Chris Gayle, Ajit Agarkar",67,69,0,1,1,1,22,74,39,4,4,4,CSK
419154.0,"Sawai Mansingh Stadium, Jaipur", Jaipur,58162,RR,BAT FIRST,Kevin Pietersen,RCB,130/6,132/5,RR,RCB,2010,False,"Royal Challengers Bangalore 2, Rajasthan Royals 0",20.0,130,6,"Abhishek Raut *, Adam Voges *","Siddharth Trivedi, Shane Warne",15.4,132,5,"Kevin Pietersen , Robin Uthappa ","Pankaj Singh, Dale Steyn",30,57,36,3,3,3,59,65,0,2,2,2,RCB
419155.0,"MA Chidambaram Stadium, Chepauk, Chennai", Chennai,58008,CSK,BAT FIRST,Gautam Gambhir,DC,112/9,113/4,CSK,DC,2010,False,"Delhi Daredevils 2, Chennai Super Kings 0",20.0,112,9,"S Badrinath , Murali Vijay ","Doug Bollinger, Shadab Jakati",18.4,113,4,"Gautam Gambhir *, Mithun Manhas *","Ashish Nehra, Virender Sehwag",39,35,30,3,3,3,33,47,29,3,3,3,DC
